청주 지역공급량(Gcal),datetime,기온(°C),풍향(16방위),풍속(m/s),강수량(mm),상대습도(%),일사(MJ/m2),체감온도(°C),month,heat_stress,cold_stress,is_cold,is_weekend,is_holiday
108,2019-01-11 17:00:00,5.8,20,2.2,0.0,44.4695,0.21,4.0943,1,0.0,1.7057167491951413,True,False,False
129,2019-01-11 18:00:00,5.3,20,1.9,0.0,43.7932,0.02,3.8067,1,0.0,1.4933118576863955,True,False,False
151,2019-01-11 19:00:00,4.8,50,0.8,0.0,47.6705,0.0,4.8906,1,0.0,0.0,True,False,False
158,2019-01-11 20:00:00,4.1,360,1.1,0.0,48.843,0.0,3.5235,1,0.0,0.0,True,False,False
167,2019-01-11 21:00:00,3.7,360,1.9,0.0,50.2361,0.0,1.9494,1,0.0,1.750635068168753,True,False,False
163,2019-01-11 22:00:00,3.5,360,0.7,0.0,52.2226,0.0,3.7221,1,0.0,0.0,True,False,False
168,2019-01-11 23:00:00,3.7,360,1.0,0.0,51.492,0.0,3.264,1,0.0,0.0,True,False,False
151,2019-01-12 00:00:00,3.5,0,0.2,0.0,50.9489,0.0,5.8241,1,0.0,0.0,True,True,False
136,2019-01-12 01:00:00,3.3,20,1.2,0.0,51.6736,0.0,2.4552,1,0.0,0.0,True,True,False
136,2019-01-12 02:00:00,3.0,0,0.3,0.0,55.4207,0.0,4.6779,1,0.0,0.0,True,True,False
131,2019-01-12 03:00:00,3.1,180,0.9,0.0,52.4088,0.0,2.8072,1,0.0,0.0,True,True,False
133,2019-01-12 04:00:00,2.8,250,0.9,0.0,57.5497,0.0,2.4772,1,0.0,0.0,True,True,False
124,2019-01-12 05:00:00,2.7,180,1.1,0.0,64.6996,0.0,1.9616,1,0.0,0.0,True,True,False
124,2019-01-12 06:00:00,2.1,160,0.8,0.0,75.9611,0.0,1.9446,1,0.0,0.0,True,True,False
119,2019-01-12 07:00:00,2.2,160,0.9,0.0,82.4057,0.0,1.8172,1,0.0,0.0,True,True,False
126,2019-01-12 08:00:00,1.8,270,0.7,0.0,80.4806,0.0,1.884,1,0.0,0.0,True,True,False
130,2019-01-12 09:00:00,2.3,270,1.0,0.0,80.4338,0.1,1.7126,1,0.0,0.0,True,True,False
132,2019-01-12 10:00:00,2.9,320,0.5,0.0,78.4064,0.44,3.6944,1,0.0,0.0,True,True,False
122,2019-01-12 11:00:00,4.4,160,1.3,0.0,71.7403,0.95,3.5333,1,0.0,0.8667451369659069,True,True,False
105,2019-01-12 12:00:00,6.0,250,1.5,0.0,57.7651,1.25,5.0732,1,0.0,0.9268156786311988,True,True,False
92,2019-01-12 13:00:00,6.6,290,1.3,0.0,51.3184,1.54,6.0172,1,0.0,0.5828256340906659,True,True,False
85,2019-01-12 14:00:00,8.1,90,1.0,0.0,41.6844,1.43,8.1401,1,0.0,0.0,True,True,False
83,2019-01-12 15:00:00,8.2,290,1.8,0.0,37.722,1.1,7.2682,1,0.0,0.931793423121582,True,True,False
83,2019-01-12 16:00:00,7.7,290,1.9,0.0,36.1719,0.62,6.5927,1,0.0,1.1073270419628614,True,True,False
100,2019-01-12 17:00:00,7.1,290,1.4,0.0,41.653,0.24,6.4511,1,0.0,0.6489197638039101,True,True,False
116,2019-01-12 18:00:00,6.5,290,1.5,0.0,43.4055,0.03,5.6436,1,0.0,0.8564109730046132,True,True,False
143,2019-01-12 19:00:00,6.0,320,1.3,0.0,42.789,0.0,5.3397,1,0.0,0.6602582257839114,True,True,False
142,2019-01-12 20:00:00,5.1,290,1.2,0.0,46.6843,0.0,4.4759,1,0.0,0.0,True,True,False
145,2019-01-12 21:00:00,4.4,270,1.9,0.0,46.6312,0.0,2.7619,1,0.0,1.6380561635827218,True,True,False
144,2019-01-12 22:00:00,3.0,360,1.2,0.0,51.4621,0.0,2.1184,1,0.0,0.0,True,True,False
152,2019-01-12 23:00:00,2.7,320,1.5,0.0,56.6122,0.0,1.3085,1,0.0,1.3914867357666667,True,True,False
150,2019-01-13 00:00:00,1.8,270,0.8,0.0,60.3604,0.0,1.6173,1,0.0,0.0,True,True,False
137,2019-01-13 01:00:00,1.6,250,1.2,0.0,64.1465,0.0,0.5468,1,0.0,0.0,True,True,False
134,2019-01-13 02:00:00,0.4,160,0.6,0.0,66.7546,0.0,0.687,1,0.0,0.0,True,True,False
136,2019-01-13 03:00:00,-0.1,360,0.8,0.0,69.2178,0.0,-0.4559,1,0.0,0.0,True,True,False
137,2019-01-13 04:00:00,-1.0,340,0.6,0.0,73.9111,0.0,-0.8109,1,0.0,0.0,True,True,False
133,2019-01-13 05:00:00,-1.7,0,0.3,0.0,75.9541,0.0,-0.1298,1,0.0,0.0,True,True,False
131,2019-01-13 06:00:00,-2.3,0,0.1,0.0,77.4563,0.0,1.2608,1,0.0,0.0,True,True,False
129,2019-01-13 07:00:00,-2.3,340,0.8,0.0,77.4563,0.0,-2.8563,1,0.0,0.0,True,True,False
135,2019-01-13 08:00:00,-3.0,340,0.7,0.0,77.5036,0.0,-3.3057,1,0.0,0.0,True,True,False
135,2019-01-13 09:00:00,-2.3,360,0.9,0.0,77.4563,0.29,-3.1331,1,0.0,0.0,True,True,False
130,2019-01-13 10:00:00,0.5,0,0.1,0.0,69.4291,0.79,3.9437,1,0.0,0.0,True,True,False
101,2019-01-13 11:00:00,1.7,360,0.6,0.0,66.5837,1.26,2.078,1,0.0,0.0,True,True,False
101,2019-01-13 12:00:00,3.8,360,0.8,0.0,59.8601,1.63,3.7995,1,0.0,0.0,True,True,False
85,2019-01-13 13:00:00,5.1,20,1.5,0.0,48.9616,1.76,4.0465,1,0.0,1.053544148759055,True,True,False
83,2019-01-13 14:00:00,6.3,20,1.2,0.0,41.912,1.66,5.823,1,0.0,0.0,True,True,False
88,2019-01-13 15:00:00,7.3,270,1.7,0.0,37.1736,1.4,6.3317,1,0.0,0.9683083487419886,True,True,False
84,2019-01-13 16:00:00,7.3,270,1.7,0.0,37.1736,0.93,6.3317,1,0.0,0.9683083487419886,True,True,False
90,2019-01-13 17:00:00,6.3,290,1.3,0.0,37.7208,0.38,5.6785,1,0.0,0.6215419299372869,True,True,False
117,2019-01-13 18:00:00,4.8,290,1.0,0.0,40.6944,0.03,4.4831,1,0.0,0.0,True,True,False
147,2019-01-13 19:00:00,3.8,270,1.0,0.0,43.648,0.0,3.3749,1,0.0,0.0,True,True,False
161,2019-01-13 20:00:00,2.5,250,0.6,0.0,39.6484,0.0,2.934,1,0.0,0.0,True,True,False
168,2019-01-13 21:00:00,2.2,270,0.8,0.0,54.4716,0.0,2.0537,1,0.0,0.0,True,True,False
168,2019-01-13 22:00:00,1.8,250,0.5,0.0,63.2347,0.0,2.5316,1,0.0,0.0,True,True,False
156,2019-01-13 23:00:00,1.6,340,0.8,0.0,71.4359,0.0,1.399,1,0.0,0.0,True,True,False
152,2019-01-14 00:00:00,0.9,200,1.1,0.0,64.3885,0.0,-0.0466,1,0.0,0.0,True,False,False
143,2019-01-14 01:00:00,0.9,180,0.5,0.0,62.8555,0.0,1.5802,1,0.0,0.0,True,False,False
133,2019-01-14 02:00:00,1.0,0,0.1,0.0,63.926,0.0,4.4228,1,0.0,0.0,True,False,False
131,2019-01-14 03:00:00,-1.3,340,0.6,0.0,71.9554,0.0,-1.1319,1,0.0,0.0,True,False,False
126,2019-01-14 04:00:00,-1.7,340,1.6,0.0,72.249,0.0,-3.8748,1,0.0,2.1747821073142584,True,False,False
129,2019-01-14 05:00:00,-1.5,290,0.5,0.0,73.0207,0.0,-0.9568,1,0.0,0.0,True,False,False
129,2019-01-14 06:00:00,-1.0,340,0.5,0.0,70.3916,0.0,-0.4283,1,0.0,0.0,True,False,False
138,2019-01-14 07:00:00,-1.2,340,1.0,0.0,75.0013,0.0,-2.1661,1,0.0,0.0,True,False,False
156,2019-01-14 08:00:00,-1.2,320,0.8,0.0,76.7871,0.0,-1.6561,1,0.0,0.0,True,False,False
148,2019-01-14 09:00:00,-0.6,340,0.6,0.0,75.2008,0.15,-0.3829,1,0.0,0.0,True,False,False
140,2019-01-14 10:00:00,0.6,250,1.2,0.0,78.3294,0.45,-0.5758,1,0.0,0.0,True,False,False
131,2019-01-14 11:00:00,1.7,200,1.1,0.0,72.3736,0.91,0.8459,1,0.0,0.0,True,False,False
110,2019-01-14 12:00:00,2.4,290,1.5,0.0,70.2247,1.25,0.9663,1,0.0,1.433729559142619,True,False,False
94,2019-01-14 13:00:00,3.0,360,1.8,0.0,65.977,1.36,1.2561,1,0.0,1.743937446153853,True,False,False
90,2019-01-14 14:00:00,3.4,20,1.8,0.0,62.8544,1.13,1.7185,1,0.0,1.681464828997523,True,False,False
95,2019-01-14 15:00:00,4.3,50,1.9,0.0,58.9992,1.0,2.6459,1,0.0,1.6541388642378698,True,False,False
98,2019-01-14 16:00:00,4.2,20,1.6,0.0,58.2023,0.7,2.8878,1,0.0,1.3122040689678869,True,False,False
109,2019-01-14 17:00:00,4.0,70,2.5,0.0,57.7949,0.24,1.7002,1,0.0,2.2997765196078417,True,False,False
126,2019-01-14 18:00:00,3.7,70,1.4,0.0,61.5392,0.03,2.5917,1,0.0,1.1082881610971498,True,False,False
146,2019-01-14 19:00:00,3.1,0,0.3,0.0,62.8906,0.0,4.7802,1,0.0,0.0,True,False,False
126,2019-01-14 20:00:00,2.7,0,0.3,0.0,64.6996,0.0,4.371,1,0.0,0.0,True,False,False
119,2019-01-14 21:00:00,2.3,0,0.4,0.0,67.9527,0.0,3.4631,1,0.0,0.0,True,False,False
119,2019-01-14 22:00:00,1.9,50,0.7,0.0,69.9191,0.0,1.9922,1,0.0,0.0,True,False,False
167,2019-01-14 23:00:00,0.8,180,0.6,0.0,74.1187,0.0,1.115,1,0.0,0.0,True,False,False
161,2019-01-15 00:00:00,0.5,160,1.4,0.0,74.1629,0.0,-1.0406,1,0.0,1.5406348879613727,True,False,False
149,2019-01-15 01:00:00,0.0,290,0.7,0.0,76.8979,0.0,-0.0621,1,0.0,0.0,True,False,False
143,2019-01-15 02:00:00,0.6,250,1.0,0.0,73.6296,0.0,-0.1713,1,0.0,0.0,True,False,False
134,2019-01-15 03:00:00,0.5,200,0.8,0.0,75.7408,0.0,0.1988,1,0.0,0.0,True,False,False
128,2019-01-15 04:00:00,0.6,250,0.7,0.0,75.1962,0.0,0.5866,1,0.0,0.0,True,False,False
127,2019-01-15 05:00:00,0.6,250,1.2,0.0,75.1962,0.0,-0.5758,1,0.0,0.0,True,False,False
117,2019-01-15 06:00:00,0.5,250,1.0,0.0,77.3188,0.0,-0.2822,1,0.0,0.0,True,False,False
131,2019-01-15 07:00:00,1.0,270,1.2,0.0,76.1023,0.0,-0.1268,1,0.0,0.0,True,False,False
148,2019-01-15 08:00:00,0.5,270,1.1,0.0,75.7408,0.0,-0.4929,1,0.0,0.0,True,False,False
148,2019-01-15 09:00:00,1.4,270,1.5,0.0,69.5102,0.25,-0.1745,1,0.0,1.5745389703957902,True,False,False
124,2019-01-15 10:00:00,2.6,250,1.0,0.0,63.8032,0.69,2.045,1,0.0,0.0,True,False,False
106,2019-01-15 11:00:00,3.7,290,1.7,0.0,57.7715,1.06,2.187,1,0.0,1.513038700989843,True,False,False
102,2019-01-15 12:00:00,3.2,270,2.0,0.0,58.545,0.5,1.2557,1,0.0,1.9442744899784803,True,False,False
102,2019-01-15 13:00:00,3.7,320,1.9,0.0,61.5392,0.44,1.9494,1,0.0,1.750635068168753,True,False,False
119,2019-01-15 14:00:00,1.3,290,1.9,0.0,84.9061,0.26,-0.8366,1,0.0,2.1366198838922887,True,False,False
135,2019-01-15 15:00:00,1.3,290,2.4,0.1,80.4373,0.52,-1.3989,1,0.0,2.6989393571512563,True,False,False
134,2019-01-15 16:00:00,1.2,290,2.0,0.0,64.5142,0.53,-1.0748,1,0.0,2.2748173631572035,True,False,False
133,2019-01-15 17:00:00,0.7,290,2.9,0.0,51.3251,0.21,-2.5893,1,0.0,3.289262652446914,True,False,False
154,2019-01-15 18:00:00,-0.7,290,3.9,0.0,46.4844,0.05,-5.0902,1,0.0,4.390201897846684,True,False,False
180,2019-01-15 19:00:00,-2.2,320,3.5,0.0,53.8192,0.0,-6.6094,1,0.0,4.409398171593763,True,False,False
201,2019-01-15 20:00:00,-3.0,290,3.0,0.0,53.0288,0.0,-7.1234,1,0.0,4.123426930901061,True,False,False
202,2019-01-15 21:00:00,-3.7,290,2.8,0.0,62.3187,0.0,-7.7584,1,0.0,4.058403830016184,True,False,False
201,2019-01-15 22:00:00,-4.2,320,3.1,0.0,64.7004,0.0,-8.6658,1,0.0,4.465826704974307,True,False,False
190,2019-01-15 23:00:00,-4.8,290,2.2,0.0,63.0223,0.0,-8.3462,1,0.0,3.5461661196892,True,False,False
184,2019-01-16 00:00:00,-5.3,290,1.6,0.0,60.6046,0.0,-8.0011,1,0.0,2.7011009103730617,True,False,False
169,2019-01-16 01:00:00,-5.9,290,1.4,0.0,58.3579,0.0,-8.3053,1,0.0,2.4053283416898203,True,False,False
167,2019-01-16 02:00:00,-6.3,270,1.0,0.0,60.1685,0.0,-7.8178,1,0.0,0.0,True,False,False
160,2019-01-16 03:00:00,-6.2,290,1.5,0.0,57.1132,0.0,-8.8447,1,0.0,2.6446904959199005,True,False,False
156,2019-01-16 04:00:00,-6.5,340,0.8,0.0,55.7828,0.0,-7.439,1,0.0,0.0,True,False,False
154,2019-01-16 05:00:00,-6.7,340,0.5,0.0,56.645,0.0,-6.4538,1,0.0,0.0,True,False,False
160,2019-01-16 06:00:00,-6.9,250,1.4,0.0,60.2608,0.0,-9.4404,1,0.0,2.5404366938348897,True,False,False
163,2019-01-16 07:00:00,-7.0,270,1.4,0.0,57.9662,0.0,-9.5539,1,0.0,2.553947529049399,True,False,False
177,2019-01-16 08:00:00,-7.2,250,1.1,0.0,58.8648,0.01,-9.0835,1,0.0,0.0,True,False,False
173,2019-01-16 09:00:00,-6.8,250,1.2,0.0,54.3641,0.24,-8.883,1,0.0,0.0,True,False,False
155,2019-01-16 10:00:00,-5.8,250,1.4,0.0,50.3613,0.71,-8.1918,1,0.0,2.3918175064753138,True,False,False
130,2019-01-16 11:00:00,-4.7,270,1.8,0.0,44.0161,1.31,-7.6465,1,0.0,2.9465353264131737,True,False,False
115,2019-01-16 12:00:00,-2.7,290,1.8,0.0,33.9084,1.77,-5.3342,1,0.0,2.634172240631533,True,False,False
105,2019-01-16 13:00:00,-1.7,270,2.0,0.0,29.6406,2.03,-4.4541,1,0.0,2.754104529266355,True,False,False
106,2019-01-16 14:00:00,-1.5,320,2.8,0.0,31.0338,1.94,-5.1286,1,0.0,3.6286382171282447,True,False,False
103,2019-01-16 15:00:00,-0.7,320,2.3,0.0,29.268,1.61,-3.6501,1,0.0,2.950061227977228,True,False,False
111,2019-01-16 16:00:00,-0.4,290,2.0,0.0,35.372,1.08,-2.9393,1,0.0,2.539251661700184,True,False,False
128,2019-01-16 17:00:00,-1.5,290,1.5,0.0,34.6848,0.49,-3.4829,1,0.0,1.98288626302999,True,False,False
149,2019-01-16 18:00:00,-2.3,270,1.5,0.0,42.601,0.03,-4.3955,1,0.0,2.095533792032529,True,False,False
178,2019-01-16 19:00:00,-2.5,270,1.3,0.0,45.2008,0.0,-4.2572,1,0.0,1.75721994143826,True,False,False
189,2019-01-16 20:00:00,-2.4,270,1.1,0.0,44.8675,0.0,-3.7283,1,0.0,0.0,True,False,False
189,2019-01-16 21:00:00,-2.3,250,0.9,0.0,44.5374,0.0,-3.1331,1,0.0,0.0,True,False,False
188,2019-01-16 22:00:00,-2.4,180,1.0,0.0,44.8675,0.0,-3.4959,1,0.0,0.0,True,False,False
181,2019-01-16 23:00:00,-2.6,200,0.9,0.0,45.5373,0.0,-3.4631,1,0.0,0.0,True,False,False
172,2019-01-17 00:00:00,-2.4,180,1.7,0.0,48.7691,0.0,-4.8361,1,0.0,2.436054020076487,True,False,False
156,2019-01-17 01:00:00,-2.3,250,1.1,0.0,48.4102,0.0,-3.6167,1,0.0,0.0,True,False,False
155,2019-01-17 02:00:00,-2.3,250,1.3,0.0,56.1558,0.0,-4.0314,1,0.0,1.731409077540511,True,False,False
144,2019-01-17 03:00:00,-2.2,230,0.8,0.0,61.5077,0.0,-2.7472,1,0.0,0.0,True,False,False
142,2019-01-17 04:00:00,-2.0,230,1.4,0.0,66.2879,0.0,-3.8784,1,0.0,1.8784057683240487,True,False,False
128,2019-01-17 05:00:00,-1.7,230,1.0,0.0,68.5439,0.0,-2.7202,1,0.0,0.0,True,False,False
136,2019-01-17 06:00:00,-1.5,230,1.6,0.0,67.5441,0.0,-3.6455,1,0.0,2.145542173810992,True,False,False
140,2019-01-17 07:00:00,-1.1,230,1.3,0.0,69.1367,0.0,-2.6765,1,0.0,1.576543894154014,True,False,False
157,2019-01-17 08:00:00,-0.9,250,1.7,0.0,71.6257,0.0,-3.1091,1,0.0,2.209083039973214,True,False,False
150,2019-01-17 09:00:00,-0.5,250,1.5,0.0,67.8679,0.06,-2.3421,1,0.0,1.8420768517768185,True,False,False
143,2019-01-17 10:00:00,-0.6,250,2.2,0.0,73.4917,0.21,-3.4169,1,0.0,2.8169314634557043,True,False,False
136,2019-01-17 11:00:00,0.5,230,1.8,0.0,71.007,0.72,-1.6344,1,0.0,2.1343913033809043,True,False,False
117,2019-01-17 12:00:00,2.2,250,2.0,0.0,64.2485,1.65,0.0905,1,0.0,2.109545926567842,True,False,False
95,2019-01-17 13:00:00,2.5,290,1.5,0.0,58.7889,1.42,1.0804,1,0.0,1.419648618017301,True,False,False
98,2019-01-17 14:00:00,3.6,320,2.6,0.0,53.1208,0.0,1.1373,1,0.0,2.4627475757109223,True,False,False
99,2019-01-17 15:00:00,4.5,270,3.6,0.0,22.5592,0.0,1.4742,1,0.0,3.025767368161944,True,False,False
100,2019-01-17 16:00:00,4.2,320,2.9,0.0,25.4635,1.09,1.6058,1,0.0,2.594236148299209,True,False,False
108,2019-01-17 17:00:00,3.3,320,2.7,0.0,25.8368,0.49,0.6935,1,0.0,2.6064806122256687,True,False,False
132,2019-01-17 18:00:00,2.3,290,1.5,0.0,34.6697,0.03,0.8522,1,0.0,1.4478105002679351,True,False,False
162,2019-01-17 19:00:00,1.3,230,0.6,0.0,41.7083,0.0,1.65,1,0.0,0.0,True,False,False
177,2019-01-17 20:00:00,0.9,270,1.0,0.0,45.9918,0.0,0.1611,1,0.0,0.0,True,False,False
183,2019-01-17 21:00:00,0.7,0,0.4,0.0,49.7698,0.0,1.7962,1,0.0,0.0,True,False,False
185,2019-01-17 22:00:00,0.7,200,0.5,0.0,51.3251,0.0,1.3688,1,0.0,0.0,True,False,False
178,2019-01-17 23:00:00,-0.4,230,0.9,0.0,52.2158,0.0,-1.043,1,0.0,0.0,True,False,False
166,2019-01-18 00:00:00,-1.1,200,1.0,0.0,56.7275,0.0,-2.0553,1,0.0,0.0,True,False,False
158,2019-01-18 01:00:00,-1.4,140,1.4,0.0,59.801,0.0,-3.1973,1,0.0,1.797340757037007,True,False,False
154,2019-01-18 02:00:00,-2.0,200,0.6,0.0,64.3939,0.0,-1.8809,1,0.0,0.0,True,False,False
145,2019-01-18 03:00:00,-2.6,160,0.9,0.0,65.3362,0.0,-3.4631,1,0.0,0.0,True,False,False
147,2019-01-18 04:00:00,-3.1,160,1.6,0.0,67.8091,0.0,-5.4795,1,0.0,2.379461641837127,True,False,False
143,2019-01-18 05:00:00,-4.2,360,0.7,0.0,73.6246,0.0,-4.6031,1,0.0,0.0,True,False,False
145,2019-01-18 06:00:00,-4.3,270,0.6,0.0,76.4268,0.0,-4.3419,1,0.0,0.0,True,False,False
158,2019-01-18 07:00:00,-4.8,340,0.7,0.0,77.0272,0.0,-5.2518,1,0.0,0.0,True,False,False
163,2019-01-18 08:00:00,-4.4,0,0.3,0.0,77.005,0.01,-2.8917,1,0.0,0.0,True,False,False
161,2019-01-18 09:00:00,-2.9,0,0.2,0.0,70.8574,0.29,-0.5611,1,0.0,0.0,True,False,False
137,2019-01-18 10:00:00,-1.6,360,0.5,0.0,68.0422,0.83,-1.0626,1,0.0,0.0,True,False,False
117,2019-01-18 11:00:00,1.3,160,1.3,0.0,61.0728,1.31,0.0332,1,0.0,1.266813527381022,True,False,False
93,2019-01-18 12:00:00,3.4,250,1.4,0.0,52.5924,1.63,2.2512,1,0.0,1.148820666740669,True,False,False
87,2019-01-18 13:00:00,4.1,290,1.9,0.0,46.4009,1.79,2.4137,1,0.0,1.6863042655481637,True,False,False
86,2019-01-18 14:00:00,5.5,200,1.4,0.0,42.0819,1.69,4.6349,1,0.0,0.8650931272360252,True,False,False
80,2019-01-18 15:00:00,6.3,180,1.4,0.0,40.8642,1.42,5.543,1,0.0,0.7570064455199663,True,False,False
88,2019-01-18 16:00:00,6.4,250,1.4,0.0,39.543,0.92,5.6565,1,0.0,0.7434956103054606,True,False,False
105,2019-01-18 17:00:00,5.6,270,0.8,0.0,39.5913,0.4,5.7635,1,0.0,0.0,True,False,False
122,2019-01-18 18:00:00,4.9,340,1.2,0.0,42.7207,0.03,4.2513,1,0.0,0.0,True,False,False
146,2019-01-18 19:00:00,4.3,70,1.6,0.0,43.3463,0.0,3.0024,1,0.0,1.2975841022162542,True,False,False
165,2019-01-18 20:00:00,3.0,250,0.8,0.0,48.823,0.0,2.9266,1,0.0,0.0,True,False,False
168,2019-01-18 21:00:00,1.8,160,1.3,0.0,57.4861,0.0,0.5977,1,0.0,1.2022863676366482,True,False,False
172,2019-01-18 22:00:00,1.0,180,1.0,0.0,59.3598,0.0,0.2719,1,0.0,0.0,True,False,False
167,2019-01-18 23:00:00,0.3,360,0.6,0.0,62.437,0.0,0.58,1,0.0,0.0,True,False,False
160,2019-01-19 00:00:00,-0.3,180,1.2,0.0,63.543,0.0,-1.5862,1,0.0,0.0,True,True,False
149,2019-01-19 01:00:00,-0.9,340,0.9,0.0,66.3848,0.0,-1.593,1,0.0,0.0,True,True,False
140,2019-01-19 02:00:00,-1.2,0,0.4,0.0,67.8584,0.0,-0.1833,1,0.0,0.0,True,True,False
142,2019-01-19 03:00:00,-1.6,340,1.2,0.0,68.0422,0.0,-3.0455,1,0.0,0.0,True,True,False
140,2019-01-19 04:00:00,-1.9,290,0.6,0.0,71.442,0.0,-1.7739,1,0.0,0.0,True,True,False
131,2019-01-19 05:00:00,-2.0,0,0.1,0.0,71.9697,0.0,1.5482,1,0.0,0.0,True,True,False
131,2019-01-19 06:00:00,-1.8,0,0.2,0.0,70.9167,0.0,0.5363,1,0.0,0.0,True,True,False
135,2019-01-19 07:00:00,-3.0,340,0.8,0.0,75.464,0.0,-3.6201,1,0.0,0.0,True,True,False
140,2019-01-19 08:00:00,-2.3,250,0.5,0.0,73.5835,0.0,-1.8025,1,0.0,0.0,True,True,False
143,2019-01-19 09:00:00,-1.7,0,0.1,0.0,72.249,0.24,1.8357,1,0.0,0.0,True,True,False
128,2019-01-19 10:00:00,-0.1,320,0.9,0.0,67.5698,0.8,-0.713,1,0.0,0.0,True,True,False
124,2019-01-19 11:00:00,1.5,340,0.7,0.0,61.6713,0.85,1.5597,1,0.0,0.0,True,True,False
99,2019-01-19 12:00:00,3.8,340,0.8,0.0,52.3776,1.69,3.7995,1,0.0,0.0,True,True,False
88,2019-01-19 13:00:00,5.7,270,1.0,0.0,53.5162,1.36,5.4804,1,0.0,0.0,True,True,False
90,2019-01-19 14:00:00,5.9,180,0.7,0.0,51.703,0.87,6.3169,1,0.0,0.0,True,True,False
95,2019-01-19 15:00:00,6.6,50,1.3,0.0,51.3184,0.94,6.0172,1,0.0,0.5828256340906659,True,True,False
91,2019-01-19 16:00:00,7.6,230,0.7,0.0,43.1282,0.96,8.155,1,0.0,0.0,True,True,False
94,2019-01-19 17:00:00,6.7,320,0.6,0.0,42.8121,0.36,7.428,1,0.0,0.0,True,True,False
114,2019-01-19 18:00:00,5.4,0,0.2,0.0,46.8353,0.02,7.7197,1,0.0,0.0,True,True,False
137,2019-01-19 19:00:00,4.6,270,0.6,0.0,53.0573,0.0,5.181,1,0.0,0.0,True,True,False
148,2019-01-19 20:00:00,4.8,180,1.0,0.0,52.3213,0.0,4.4831,1,0.0,0.0,True,True,False
144,2019-01-19 21:00:00,3.4,340,0.8,0.0,56.4406,0.0,3.363,1,0.0,0.0,True,True,False
146,2019-01-19 22:00:00,3.7,0,0.4,0.0,55.2597,0.0,4.9216,1,0.0,0.0,True,True,False
142,2019-01-19 23:00:00,3.0,290,0.5,0.0,55.4207,0.0,3.8001,1,0.0,0.0,True,True,False
133,2019-01-20 00:00:00,3.0,320,0.8,0.0,56.7402,0.0,2.9266,1,0.0,0.0,True,True,False
128,2019-01-20 01:00:00,2.8,230,0.6,0.0,58.8881,0.0,3.255,1,0.0,0.0,True,True,False
123,2019-01-20 02:00:00,3.1,250,0.8,0.0,60.2702,0.0,3.0357,1,0.0,0.0,True,True,False
122,2019-01-20 03:00:00,3.6,290,0.8,0.0,64.5039,0.0,3.5813,1,0.0,0.0,True,True,False
117,2019-01-20 04:00:00,3.7,270,1.5,0.0,76.6101,0.0,2.4493,1,0.0,1.2506773245134952,True,True,False
111,2019-01-20 05:00:00,3.6,290,1.4,0.0,78.4165,0.0,2.4782,1,0.0,1.1217989963116577,True,True,False
111,2019-01-20 06:00:00,2.7,290,2.7,0.0,72.7871,0.0,-0.0217,1,0.0,2.7216917613675493,True,True,False
122,2019-01-20 07:00:00,1.4,290,1.8,0.0,69.5102,0.0,-0.5938,1,0.0,1.993827914779165,True,True,False
127,2019-01-20 08:00:00,0.5,270,1.4,0.0,64.6953,0.01,-1.0406,1,0.0,1.5406348879613727,True,True,False
133,2019-01-20 09:00:00,0.6,290,2.6,0.0,54.8306,0.31,-2.4285,1,0.0,3.0284993148242463,True,True,False
129,2019-01-20 10:00:00,1.0,320,2.7,0.0,41.0953,0.93,-2.0481,1,0.0,3.048123350602878,True,True,False
113,2019-01-20 11:00:00,1.7,290,3.2,0.0,37.6343,1.51,-1.6378,1,0.0,3.337815091564898,True,True,False
107,2019-01-20 12:00:00,1.5,270,4.3,0.0,32.304,1.89,-2.6506,1,0.0,4.150604892897624,True,True,False
97,2019-01-20 13:00:00,1.7,290,3.7,0.0,28.9494,2.08,-2.0095,1,0.0,3.7094687836767504,True,True,False
98,2019-01-20 14:00:00,2.2,290,3.6,0.0,32.1243,1.99,-1.3292,1,0.0,3.529220833085951,True,True,False
91,2019-01-20 15:00:00,1.4,320,3.5,0.0,32.5367,1.68,-2.2311,1,0.0,3.63105578902407,True,True,False
106,2019-01-20 16:00:00,1.6,270,3.1,0.0,29.1575,1.18,-1.6782,1,0.0,3.278162080958793,True,True,False
117,2019-01-20 17:00:00,0.4,290,2.9,0.0,31.7879,0.57,-2.9488,1,0.0,3.348836352802432,True,True,False
150,2019-01-20 18:00:00,-0.5,290,3.0,0.0,32.2373,0.04,-4.1191,1,0.0,3.619132616218497,True,True,False
175,2019-01-20 19:00:00,-1.1,290,3.6,0.0,37.2274,0.0,-5.3516,1,0.0,4.251567108846482,True,True,False
180,2019-01-20 20:00:00,-1.5,270,2.6,0.0,38.3359,0.0,-4.9245,1,0.0,3.424525532203573,True,True,False
177,2019-01-20 21:00:00,-2.1,270,1.7,0.0,40.0679,0.0,-4.4907,1,0.0,2.3906598240558323,True,True,False
171,2019-01-20 22:00:00,-2.2,290,2.3,0.0,42.2865,0.0,-5.4164,1,0.0,3.216413500801938,True,True,False
168,2019-01-20 23:00:00,-2.7,270,2.4,0.0,49.8654,0.0,-6.1244,1,0.0,3.424410041835734,True,True,False
161,2019-01-21 00:00:00,-3.2,270,2.8,0.0,45.5439,0.0,-7.1607,1,0.0,3.960729827087106,True,False,False
153,2019-01-21 01:00:00,-3.7,290,1.5,0.0,40.8295,0.0,-5.9927,1,0.0,2.2926669677869684,True,False,False
